station_id,date,pollutant,value
8,2017-06-27,C6H6,0.5
1,2017-06-28,NO2,49.0
3,2017-06-28,NO2,88.0
3,2017-06-28,CO_8h,0.8
4,2017-06-28,NO2,96.0
4,2017-06-28,CO_8h,0.8
4,2017-06-28,C6H6,1.6
5,2017-06-28,NO2,38.0
5,2017-06-28,O3,121.0
2,2017-06-28,SO2,
2,2017-06-28,PM10,20.0
2,2017-06-28,PM25,14.0
2,2017-06-28,NO2,46.0
2,2017-06-28,O3,142.0
2,2017-06-28,C6H6,0.5
6,2017-06-28,PM10,17.0
6,2017-06-28,PM25,8.0
6,2017-06-28,NO2,73.0
6,2017-06-28,CO_8h,0.8
6,2017-06-28,C6H6,
7,2017-06-28,PM10,17.0
7,2017-06-28,NO2,50.0
7,2017-06-28,O3,
8,2017-06-28,NO2,75.0
8,2017-06-28,CO_8h,0.6
8,2017-06-28,C6H6,0.5
1,2017-06-29,NO2,40.0
3,2017-06-29,NO2,94.0
3,2017-06-29,CO_8h,0.9
4,2017-06-29,NO2,88.0
4,2017-06-29,CO_8h,0.8
4,2017-06-29,C6H6,1.7
5,2017-06-29,NO2,42.0
5,2017-06-29,O3,92.0
2,2017-06-29,SO2,2.5
2,2017-06-29,PM10,26.0
2,2017-06-29,PM25,16.0
2,2017-06-29,NO2,48.0
2,2017-06-29,O3,110.0
2,2017-06-29,C6H6,0.5
6,2017-06-29,PM10,20.0
6,2017-06-29,PM25,11.0
6,2017-06-29,NO2,66.0
6,2017-06-29,CO_8h,0.7
6,2017-06-29,C6H6,
7,2017-06-29,PM10,20.0
7,2017-06-29,NO2,50.0
7,2017-06-29,O3,
8,2017-06-29,NO2,69.0
8,2017-06-29,CO_8h,0.6
8,2017-06-29,C6H6,0.5
1,2017-06-30,NO2,49.0
3,2017-06-30,NO2,96.0
3,2017-06-30,CO_8h,1.0
4,2017-06-30,NO2,82.0
4,2017-06-30,CO_8h,0.7
4,2017-06-30,C6H6,1.8
5,2017-06-30,NO2,41.0
5,2017-06-30,O3,91.0
2,2017-06-30,SO2,2.5
2,2017-06-30,PM10,
2,2017-06-30,PM25,
2,2017-06-30,NO2,51.0
2,2017-06-30,O3,119.0
2,2017-06-30,C6H6,0.5
6,2017-06-30,PM10,18.0
6,2017-06-30,PM25,8.0
6,2017-06-30,NO2,73.0
6,2017-06-30,CO_8h,0.8
6,2017-06-30,C6H6,
7,2017-06-30,PM10,15.0
7,2017-06-30,NO2,41.0
7,2017-06-30,O3,
8,2017-06-30,NO2,72.0
8,2017-06-30,CO_8h,0.6
8,2017-06-30,C6H6,0.5
1,2017-07-03,NO2,42.0
3,2017-07-03,NO2,79.0
3,2017-07-03,CO_8h,0.6
4,2017-07-03,NO2,61.0
4,2017-07-03,CO_8h,0.5
4,2017-07-03,C6H6,0.5
5,2017-07-03,NO2,33.0
5,2017-07-03,O3,113.0
2,2017-07-03,SO2,2.5
2,2017-07-03,PM10,10.0
2,2017-07-03,PM25,9.0
2,2017-07-03,NO2,40.0
2,2017-07-03,O3,117.0
2,2017-07-03,C6H6,0.5
6,2017-07-03,PM10,10.0
6,2017-07-03,PM25,3.0
6,2017-07-03,NO2,56.0
6,2017-07-03,CO_8h,0.5
6,2017-07-03,C6H6,
7,2017-07-03,PM10,12.0
7,2017-07-03,NO2,32.0
7,2017-07-03,O3,
8,2017-07-03,NO2,76.0
8,2017-07-03,CO_8h,0.5
8,2017-07-03,C6H6,0.5
1,2017-07-04,NO2,58.0
3,2017-07-04,NO2,104.0
3,2017-07-04,CO_8h,0.8
4,2017-07-04,NO2,82.0
4,2017-07-04,CO_8h,0.7
4,2017-07-04,C6H6,1.8
5,2017-07-04,NO2,49.0
5,2017-07-04,O3,155.0
2,2017-07-04,SO2,2.5
2,2017-07-04,PM10,12.0
2,2017-07-04,PM25,9.0
2,2017-07-04,NO2,49.0
2,2017-07-04,O3,141.0
2,2017-07-04,C6H6,0.5
6,2017-07-04,PM10,15.0
6,2017-07-04,PM25,4.0
6,2017-07-04,NO2,74.0
6,2017-07-04,CO_8h,0.7
6,2017-07-04,C6H6,
7,2017-07-04,PM10,15.0
7,2017-07-04,NO2,53.0
7,2017-07-04,O3,
8,2017-07-04,NO2,92.0
8,2017-07-04,CO_8h,1.5
8,2017-07-04,C6H6,1.1
1,2017-07-05,NO2,33.0
3,2017-07-05,NO2,136.0
3,2017-07-05,CO_8h,0.8
4,2017-07-05,NO2,93.0
4,2017-07-05,CO_8h,0.8
4,2017-07-05,C6H6,1.7
5,2017-07-05,NO2,56.0
5,2017-07-05,O3,146.0
2,2017-07-05,SO2,2.5
2,2017-07-05,PM10,16.0
2,2017-07-05,PM25,11.0
2,2017-07-05,NO2,53.0
2,2017-07-05,O3,148.0
2,2017-07-05,C6H6,0.5
6,2017-07-05,PM10,18.0
6,2017-07-05,PM25,6.0
6,2017-07-05,NO2,62.0
6,2017-07-05,CO_8h,0.8
6,2017-07-05,C6H6,
7,2017-07-05,PM10,20.0
7,2017-07-05,NO2,41.0
7,2017-07-05,O3,
8,2017-07-05,NO2,152.0
8,2017-07-05,CO_8h,1.5
8,2017-07-05,C6H6,0.5
1,2017-07-06,NO2,41.0
3,2017-07-06,NO2,92.0
3,2017-07-06,CO_8h,0.9
4,2017-07-06,NO2,89.0
4,2017-07-06,CO_8h,0.7
4,2017-07-06,C6H6,1.5
5,2017-07-06,NO2,54.0
5,2017-07-06,O3,159.0
2,2017-07-06,SO2,2.5
2,2017-07-06,PM10,22.0
2,2017-07-06,PM25,14.0
2,2017-07-06,NO2,49.0
2,2017-07-06,O3,153.0
2,2017-07-06,C6H6,1.1
6,2017-07-06,PM10,25.0
6,2017-07-06,PM25,9.0
6,2017-07-06,NO2,67.0
6,2017-07-06,CO_8h,0.7
6,2017-07-06,C6H6,
7,2017-07-06,PM10,22.0
7,2017-07-06,NO2,47.0
7,2017-07-06,O3,
8,2017-07-06,NO2,71.0
8,2017-07-06,CO_8h,0.8
8,2017-07-06,C6H6,0.5
1,2017-07-07,NO2,44.0
3,2017-07-07,NO2,69.0
3,2017-07-07,CO_8h,0.7
4,2017-07-07,NO2,82.0
4,2017-07-07,CO_8h,0.6
4,2017-07-07,C6H6,1.4
5,2017-07-07,NO2,64.0
5,2017-07-07,O3,176.0
2,2017-07-07,SO2,2.5
2,2017-07-07,PM10,20.0
2,2017-07-07,PM25,15.0
2,2017-07-07,NO2,76.0
2,2017-07-07,O3,163.0
2,2017-07-07,C6H6,0.5
6,2017-07-07,PM10,22.0
6,2017-07-07,PM25,7.0
6,2017-07-07,NO2,77.0
6,2017-07-07,CO_8h,0.8
6,2017-07-07,C6H6,
7,2017-07-07,PM10,21.0
7,2017-07-07,NO2,52.0
7,2017-07-07,O3,
8,2017-07-07,NO2,76.0
8,2017-07-07,CO_8h,0.7
8,2017-07-07,C6H6,0.5
1,2017-07-10,NO2,54.0
3,2017-07-10,NO2,80.0
3,2017-07-10,CO_8h,0.9
4,2017-07-10,NO2,71.0
4,2017-07-10,CO_8h,0.6
4,2017-07-10,C6H6,1.1
5,2017-07-10,NO2,54.0
5,2017-07-10,O3,185.0
2,2017-07-10,SO2,2.5
2,2017-07-10,PM10,20.0
2,2017-07-10,PM25,12.0
2,2017-07-10,NO2,50.0
2,2017-07-10,O3,146.0
2,2017-07-10,C6H6,0.5
6,2017-07-10,PM10,25.0
6,2017-07-10,PM25,8.0
6,2017-07-10,NO2,53.0
6,2017-07-10,CO_8h,0.7
6,2017-07-10,C6H6,
7,2017-07-10,PM10,23.0
7,2017-07-10,NO2,34.0
7,2017-07-10,O3,
8,2017-07-10,NO2,90.0
8,2017-07-10,CO_8h,0.7
8,2017-07-10,C6H6,0.5
1,2017-07-11,NO2,44.0
3,2017-07-11,NO2,57.0
3,2017-07-11,CO_8h,0.8
4,2017-07-11,NO2,61.0
4,2017-07-11,CO_8h,0.6
4,2017-07-11,C6H6,1.2
5,2017-07-11,NO2,51.0
5,2017-07-11,O3,144.0
2,2017-07-11,SO2,2.5
2,2017-07-11,PM10,21.0
2,2017-07-11,PM25,15.0
2,2017-07-11,NO2,74.0
2,2017-07-11,O3,134.0
2,2017-07-11,C6H6,0.5
6,2017-07-11,PM10,29.0
6,2017-07-11,PM25,11.0
6,2017-07-11,NO2,59.0
6,2017-07-11,CO_8h,0.8
6,2017-07-11,C6H6,
7,2017-07-11,PM10,
7,2017-07-11,NO2,50.0
7,2017-07-11,O3,
8,2017-07-11,NO2,77.0
8,2017-07-11,CO_8h,0.7
8,2017-07-11,C6H6,0.5
1,2017-07-12,NO2,49.0
3,2017-07-12,NO2,78.0
3,2017-07-12,CO_8h,0.8
4,2017-07-12,NO2,55.0
4,2017-07-12,CO_8h,0.6
4,2017-07-12,C6H6,1.0
5,2017-07-12,NO2,37.0
5,2017-07-12,O3,135.0
2,2017-07-12,SO2,2.5
2,2017-07-12,PM10,15.0
2,2017-07-12,PM25,11.0
2,2017-07-12,NO2,41.0
2,2017-07-12,O3,119.0
2,2017-07-12,C6H6,0.5
6,2017-07-12,PM10,25.0
6,2017-07-12,PM25,8.0
6,2017-07-12,NO2,58.0
6,2017-07-12,CO_8h,1.0
6,2017-07-12,C6H6,
7,2017-07-12,PM10,20.0
7,2017-07-12,NO2,51.0
7,2017-07-12,O3,96.0
8,2017-07-12,NO2,61.0
8,2017-07-12,CO_8h,0.7
8,2017-07-12,C6H6,0.5
1,2017-07-13,NO2,46.0
3,2017-07-13,NO2,69.0
3,2017-07-13,CO_8h,0.9
4,2017-07-13,NO2,80.0
4,2017-07-13,CO_8h,0.8
4,2017-07-13,C6H6,1.4
5,2017-07-13,NO2,55.0
5,2017-07-13,O3,149.0
2,2017-07-13,SO2,2.5
2,2017-07-13,PM10,20.0
2,2017-07-13,PM25,15.0
2,2017-07-13,NO2,49.0
2,2017-07-13,O3,139.0
2,2017-07-13,C6H6,0.5
6,2017-07-13,PM10,28.0
6,2017-07-13,PM25,10.0
6,2017-07-13,NO2,69.0
6,2017-07-13,CO_8h,1.0
6,2017-07-13,C6H6,
7,2017-07-13,PM10,25.0
7,2017-07-13,NO2,79.0
7,2017-07-13,O3,126.0
8,2017-07-13,NO2,72.0
8,2017-07-13,CO_8h,0.8
8,2017-07-13,C6H6,0.5
1,2017-07-14,NO2,44.0
3,2017-07-14,NO2,72.0
3,2017-07-14,CO_8h,0.9
4,2017-07-14,NO2,102.0
4,2017-07-14,CO_8h,1.0
4,2017-07-14,C6H6,1.8
5,2017-07-14,NO2,68.0
5,2017-07-14,O3,150.0
2,2017-07-14,SO2,2.5
2,2017-07-14,PM10,24.0
2,2017-07-14,PM25,18.0
2,2017-07-14,NO2,50.0
2,2017-07-14,O3,157.0
2,2017-07-14,C6H6,0.5
6,2017-07-14,PM10,30.0
6,2017-07-14,PM25,12.0
6,2017-07-14,NO2,79.0
6,2017-07-14,CO_8h,1.0
6,2017-07-14,C6H6,
7,2017-07-14,PM10,31.0
7,2017-07-14,NO2,76.0
7,2017-07-14,O3,151.0
8,2017-07-14,NO2,69.0
8,2017-07-14,CO_8h,1.0
8,2017-07-14,C6H6,0.5
1,2017-07-17,NO2,20.0
3,2017-07-17,NO2,58.0
3,2017-07-17,CO_8h,0.8
4,2017-07-17,NO2,76.0
4,2017-07-17,CO_8h,0.6
4,2017-07-17,C6H6,0.5
5,2017-07-17,NO2,24.0
5,2017-07-17,O3,112.0
2,2017-07-17,SO2,2.5
2,2017-07-17,PM10,9.0
2,2017-07-17,PM25,8.0
2,2017-07-17,NO2,13.0
2,2017-07-17,O3,123.0
2,2017-07-17,C6H6,0.5
6,2017-07-17,PM10,13.0
6,2017-07-17,PM25,4.0
6,2017-07-17,NO2,37.0
6,2017-07-17,CO_8h,0.7
6,2017-07-17,C6H6,
7,2017-07-17,PM10,12.0
7,2017-07-17,NO2,41.0
7,2017-07-17,O3,110.0
8,2017-07-17,NO2,47.0
8,2017-07-17,CO_8h,0.25
8,2017-07-17,C6H6,0.5
1,2017-07-18,NO2,32.0
3,2017-07-18,NO2,76.0
3,2017-07-18,CO_8h,0.8
4,2017-07-18,NO2,107.0
4,2017-07-18,CO_8h,0.7
4,2017-07-18,C6H6,
5,2017-07-18,NO2,68.0
5,2017-07-18,O3,141.0
2,2017-07-18,SO2,2.5
2,2017-07-18,PM10,14.0
2,2017-07-18,PM25,10.0
2,2017-07-18,NO2,41.0
2,2017-07-18,O3,148.0
2,2017-07-18,C6H6,0.5
6,2017-07-18,PM10,13.0
6,2017-07-18,PM25,5.0
6,2017-07-18,NO2,66.0
6,2017-07-18,CO_8h,0.8
6,2017-07-18,C6H6,
7,2017-07-18,PM10,15.0
7,2017-07-18,NO2,61.0
7,2017-07-18,O3,128.0
8,2017-07-18,NO2,101.0
8,2017-07-18,CO_8h,0.5
8,2017-07-18,C6H6,0.5
1,2017-07-19,NO2,55.0
3,2017-07-19,NO2,84.0
3,2017-07-19,CO_8h,0.8
4,2017-07-19,NO2,120.0
4,2017-07-19,CO_8h,0.8
4,2017-07-19,C6H6,0.5
5,2017-07-19,NO2,81.0
5,2017-07-19,O3,160.0
2,2017-07-19,SO2,2.5
2,2017-07-19,PM10,19.0
2,2017-07-19,PM25,14.0
2,2017-07-19,NO2,125.0
2,2017-07-19,O3,153.0
2,2017-07-19,C6H6,0.5
6,2017-07-19,PM10,20.0
6,2017-07-19,PM25,66.0
6,2017-07-19,NO2,89.0
6,2017-07-19,CO_8h,0.8
6,2017-07-19,C6H6,
7,2017-07-19,PM10,22.0
7,2017-07-19,NO2,86.0
7,2017-07-19,O3,141.0
8,2017-07-19,NO2,93.0
8,2017-07-19,CO_8h,0.6
8,2017-07-19,C6H6,0.5
1,2017-07-20,NO2,70.0
3,2017-07-20,NO2,94.0
3,2017-07-20,CO_8h,1.0
4,2017-07-20,NO2,113.0
4,2017-07-20,CO_8h,0.8
4,2017-07-20,C6H6,0.5
5,2017-07-20,NO2,79.0
5,2017-07-20,O3,175.0
2,2017-07-20,SO2,2.5
2,2017-07-20,PM10,24.0
2,2017-07-20,PM25,17.0
2,2017-07-20,NO2,88.0
2,2017-07-20,O3,165.0
2,2017-07-20,C6H6,0.5
6,2017-07-20,PM10,22.0
6,2017-07-20,PM25,7.0
6,2017-07-20,NO2,89.0
6,2017-07-20,CO_8h,0.7
6,2017-07-20,C6H6,
7,2017-07-20,PM10,26.0
7,2017-07-20,NO2,82.0
7,2017-07-20,O3,157.0
8,2017-07-20,NO2,94.0
8,2017-07-20,CO_8h,0.5
8,2017-07-20,C6H6,0.5
1,2017-07-21,NO2,58.0
3,2017-07-21,NO2,64.0
3,2017-07-21,CO_8h,0.7
4,2017-07-21,NO2,103.0
4,2017-07-21,CO_8h,0.7
4,2017-07-21,C6H6,0.5
5,2017-07-21,NO2,92.0
5,2017-07-21,O3,159.0
2,2017-07-21,SO2,2.5
2,2017-07-21,PM10,20.0
2,2017-07-21,PM25,16.0
2,2017-07-21,NO2,58.0
2,2017-07-21,O3,151.0
2,2017-07-21,C6H6,0.5
6,2017-07-21,PM10,24.0
6,2017-07-21,PM25,7.0
6,2017-07-21,NO2,74.0
6,2017-07-21,CO_8h,0.6
6,2017-07-21,C6H6,
7,2017-07-21,PM10,25.0
7,2017-07-21,NO2,84.0
7,2017-07-21,O3,142.0
8,2017-07-21,NO2,88.0
8,2017-07-21,CO_8h,0.25
8,2017-07-21,C6H6,0.5
1,2017-07-24,NO2,27.0
3,2017-07-24,NO2,32.0
3,2017-07-24,CO_8h,0.7
4,2017-07-24,NO2,36.0
4,2017-07-24,CO_8h,0.6
4,2017-07-24,C6H6,
5,2017-07-24,NO2,26.0
5,2017-07-24,O3,135.0
2,2017-07-24,SO2,2.5
2,2017-07-24,PM10,19.0
2,2017-07-24,PM25,15.0
2,2017-07-24,NO2,21.0
2,2017-07-24,O3,138.0
2,2017-07-24,C6H6,0.5
6,2017-07-24,PM10,18.0
6,2017-07-24,PM25,8.0
6,2017-07-24,NO2,32.0
6,2017-07-24,CO_8h,0.6
6,2017-07-24,C6H6,
7,2017-07-24,PM10,21.0
7,2017-07-24,NO2,29.0
7,2017-07-24,O3,124.0
8,2017-07-24,NO2,41.0
8,2017-07-24,CO_8h,0.5
8,2017-07-24,C6H6,0.5
1,2017-07-25,NO2,69.0
3,2017-07-25,NO2,70.0
3,2017-07-25,CO_8h,0.9
4,2017-07-25,NO2,68.0
4,2017-07-25,CO_8h,0.7
4,2017-07-25,C6H6,
5,2017-07-25,NO2,50.0
5,2017-07-25,O3,82.0
2,2017-07-25,SO2,2.5
2,2017-07-25,PM10,15.0
2,2017-07-25,PM25,13.0
2,2017-07-25,NO2,44.0
2,2017-07-25,O3,107.0
2,2017-07-25,C6H6,0.5
6,2017-07-25,PM10,20.0
6,2017-07-25,PM25,7.0
6,2017-07-25,NO2,56.0
6,2017-07-25,CO_8h,0.7
6,2017-07-25,C6H6,
7,2017-07-25,PM10,20.0
7,2017-07-25,NO2,52.0
7,2017-07-25,O3,79.0
8,2017-07-25,NO2,73.0
8,2017-07-25,CO_8h,0.5
8,2017-07-25,C6H6,0.5
1,2017-07-26,NO2,57.0
3,2017-07-26,NO2,72.0
3,2017-07-26,CO_8h,0.9
4,2017-07-26,NO2,87.0
4,2017-07-26,CO_8h,0.6
4,2017-07-26,C6H6,1.0
5,2017-07-26,NO2,58.0
5,2017-07-26,O3,94.0
2,2017-07-26,SO2,2.5
2,2017-07-26,PM10,14.0
2,2017-07-26,PM25,12.0
2,2017-07-26,NO2,57.0
2,2017-07-26,O3,113.0
2,2017-07-26,C6H6,1.4
6,2017-07-26,PM10,12.0
6,2017-07-26,PM25,4.0
6,2017-07-26,NO2,81.0
6,2017-07-26,CO_8h,0.8
6,2017-07-26,C6H6,
7,2017-07-26,PM10,10.0
7,2017-07-26,NO2,84.0
7,2017-07-26,O3,83.0
8,2017-07-26,NO2,77.0
8,2017-07-26,CO_8h,0.5
8,2017-07-26,C6H6,0.5
1,2017-07-27,NO2,58.0
3,2017-07-27,NO2,60.0
3,2017-07-27,CO_8h,0.7
4,2017-07-27,NO2,81.0
4,2017-07-27,CO_8h,0.5
4,2017-07-27,C6H6,0.5
5,2017-07-27,NO2,65.0
5,2017-07-27,O3,98.0
2,2017-07-27,SO2,2.5
2,2017-07-27,PM10,12.0
2,2017-07-27,PM25,8.0
2,2017-07-27,NO2,58.0
2,2017-07-27,O3,120.0
2,2017-07-27,C6H6,0.5
6,2017-07-27,PM10,12.0
6,2017-07-27,PM25,2.0
6,2017-07-27,NO2,62.0
6,2017-07-27,CO_8h,0.8
6,2017-07-27,C6H6,
7,2017-07-27,PM10,13.0
7,2017-07-27,NO2,63.0
7,2017-07-27,O3,93.0
8,2017-07-27,NO2,84.0
8,2017-07-27,CO_8h,0.5
8,2017-07-27,C6H6,0.5
1,2017-07-28,NO2,55.0
3,2017-07-28,NO2,64.0
3,2017-07-28,CO_8h,0.7
4,2017-07-28,NO2,103.0
4,2017-07-28,CO_8h,0.7
4,2017-07-28,C6H6,
5,2017-07-28,NO2,64.0
5,2017-07-28,O3,158.0
2,2017-07-28,SO2,2.5
2,2017-07-28,PM10,
2,2017-07-28,PM25,
2,2017-07-28,NO2,60.0
2,2017-07-28,O3,150.0
2,2017-07-28,C6H6,0.5
6,2017-07-28,PM10,16.0
6,2017-07-28,PM25,5.0
6,2017-07-28,NO2,80.0
6,2017-07-28,CO_8h,0.9
6,2017-07-28,C6H6,
7,2017-07-28,PM10,20.0
7,2017-07-28,NO2,88.0
7,2017-07-28,O3,133.0
8,2017-07-28,NO2,105.0
8,2017-07-28,CO_8h,0.5
8,2017-07-28,C6H6,0.5
1,2017-07-31,NO2,32.0
3,2017-07-31,NO2,42.0
3,2017-07-31,CO_8h,0.7
4,2017-07-31,NO2,42.0
4,2017-07-31,CO_8h,0.6
4,2017-07-31,C6H6,
5,2017-07-31,NO2,29.0
5,2017-07-31,O3,147.0
2,2017-07-31,SO2,2.5
2,2017-07-31,PM10,
2,2017-07-31,PM25,
2,2017-07-31,NO2,38.0
2,2017-07-31,O3,130.0
2,2017-07-31,C6H6,0.5
6,2017-07-31,PM10,12.0
6,2017-07-31,PM25,5.0
6,2017-07-31,NO2,35.0
6,2017-07-31,CO_8h,0.7
6,2017-07-31,C6H6,
7,2017-07-31,PM10,13.0
7,2017-07-31,NO2,36.0
7,2017-07-31,O3,134.0
8,2017-07-31,NO2,46.0
8,2017-07-31,CO_8h,0.5
8,2017-07-31,C6H6,0.5
1,2017-08-01,NO2,48.0
3,2017-08-01,NO2,111.0
3,2017-08-01,CO_8h,1.0
4,2017-08-01,NO2,102.0
4,2017-08-01,CO_8h,0.7
4,2017-08-01,C6H6,0.5
5,2017-08-01,NO2,90.0
5,2017-08-01,O3,136.0
2,2017-08-01,SO2,0.0868055555555556
2,2017-08-01,PM10,
2,2017-08-01,PM25,
2,2017-08-01,NO2,71.0
2,2017-08-01,O3,118.0
2,2017-08-01,C6H6,0.5
6,2017-08-01,PM10,21.0
6,2017-08-01,PM25,7.0
6,2017-08-01,NO2,71.0
6,2017-08-01,CO_8h,1.0
6,2017-08-01,C6H6,
7,2017-08-01,PM10,21.0
7,2017-08-01,NO2,74.0
7,2017-08-01,O3,112.0
8,2017-08-01,NO2,94.0
8,2017-08-01,CO_8h,0.7
8,2017-08-01,C6H6,0.5
1,2017-08-02,NO2,63.0
3,2017-08-02,NO2,90.0
3,2017-08-02,CO_8h,1.2
4,2017-08-02,NO2,92.0
4,2017-08-02,CO_8h,0.9
4,2017-08-02,C6H6,0.5
5,2017-08-02,NO2,86.0
5,2017-08-02,O3,180.0
2,2017-08-02,SO2,2.5
2,2017-08-02,PM10,
2,2017-08-02,PM25,
2,2017-08-02,NO2,118.0
2,2017-08-02,O3,149.0
2,2017-08-02,C6H6,0.5
6,2017-08-02,PM10,28.0
6,2017-08-02,PM25,
6,2017-08-02,NO2,92.0
6,2017-08-02,CO_8h,1.0
6,2017-08-02,C6H6,
7,2017-08-02,PM10,35.0
7,2017-08-02,NO2,111.0
7,2017-08-02,O3,154.0
8,2017-08-02,NO2,97.0
8,2017-08-02,CO_8h,0.7
8,2017-08-02,C6H6,0.5
1,2017-08-03,NO2,72.0
3,2017-08-03,NO2,82.0
3,2017-08-03,CO_8h,1.1
4,2017-08-03,NO2,86.0
4,2017-08-03,CO_8h,0.9
4,2017-08-03,C6H6,1.3
5,2017-08-03,NO2,78.0
5,2017-08-03,O3,208.0
2,2017-08-03,SO2,2.5
2,2017-08-03,PM10,17.0
2,2017-08-03,PM25,13.0
2,2017-08-03,NO2,97.0
2,2017-08-03,O3,177.0
2,2017-08-03,C6H6,1.6
6,2017-08-03,PM10,
6,2017-08-03,PM25,
6,2017-08-03,NO2,80.0
6,2017-08-03,CO_8h,1.0
6,2017-08-03,C6H6,
7,2017-08-03,PM10,
7,2017-08-03,NO2,82.0
7,2017-08-03,O3,164.0
8,2017-08-03,NO2,94.0
8,2017-08-03,CO_8h,0.7
8,2017-08-03,C6H6,0.5
1,2017-08-07,NO2,43.0
3,2017-08-07,NO2,97.0
3,2017-08-07,CO_8h,1.3
4,2017-08-07,NO2,90.0
4,2017-08-07,CO_8h,0.9
4,2017-08-07,C6H6,1.0
5,2017-08-07,NO2,79.0
5,2017-08-07,O3,166.0
2,2017-08-07,SO2,2.5
2,2017-08-07,PM10,22.0
2,2017-08-07,PM25,15.0
2,2017-08-07,NO2,70.0
2,2017-08-07,O3,128.0
2,2017-08-07,C6H6,0.5
6,2017-08-07,PM10,27.0
6,2017-08-07,PM25,18.0
6,2017-08-07,NO2,63.0
6,2017-08-07,CO_8h,0.8
6,2017-08-07,C6H6,
7,2017-08-07,PM10,25.0
7,2017-08-07,NO2,70.0
7,2017-08-07,O3,126.0
8,2017-08-07,NO2,85.0
8,2017-08-07,CO_8h,0.7
8,2017-08-07,C6H6,0.5
1,2017-08-08,NO2,30.0
3,2017-08-08,NO2,54.0
3,2017-08-08,CO_8h,1.0
4,2017-08-08,NO2,64.0
4,2017-08-08,CO_8h,0.6
4,2017-08-08,C6H6,1.1
5,2017-08-08,NO2,46.0
5,2017-08-08,O3,119.0
2,2017-08-08,SO2,2.5
2,2017-08-08,PM10,10.0
2,2017-08-08,PM25,6.0
2,2017-08-08,NO2,51.0
2,2017-08-08,O3,113.0
2,2017-08-08,C6H6,0.5
6,2017-08-08,PM10,9.0
6,2017-08-08,PM25,4.0
6,2017-08-08,NO2,47.0
6,2017-08-08,CO_8h,0.7
6,2017-08-08,C6H6,
7,2017-08-08,PM10,13.0
7,2017-08-08,NO2,47.0
7,2017-08-08,O3,107.0
8,2017-08-08,NO2,45.0
8,2017-08-08,CO_8h,0.25
8,2017-08-08,C6H6,0.5
1,2017-08-09,NO2,24.0
3,2017-08-09,NO2,49.0
3,2017-08-09,CO_8h,1.0
4,2017-08-09,NO2,65.0
4,2017-08-09,CO_8h,0.7
4,2017-08-09,C6H6,1.2
5,2017-08-09,NO2,32.0
5,2017-08-09,O3,132.0
2,2017-08-09,SO2,2.5
2,2017-08-09,PM10,17.0
2,2017-08-09,PM25,9.0
2,2017-08-09,NO2,38.0
2,2017-08-09,O3,129.0
2,2017-08-09,C6H6,0.5
6,2017-08-09,PM10,20.0
6,2017-08-09,PM25,12.0
6,2017-08-09,NO2,45.0
6,2017-08-09,CO_8h,0.7
6,2017-08-09,C6H6,
7,2017-08-09,PM10,21.0
7,2017-08-09,NO2,56.0
7,2017-08-09,O3,119.0
8,2017-08-09,NO2,42.0
8,2017-08-09,CO_8h,0.5
8,2017-08-09,C6H6,0.5
1,2017-08-10,NO2,35.0
3,2017-08-10,NO2,45.0
3,2017-08-10,CO_8h,1.0
4,2017-08-10,NO2,62.0
4,2017-08-10,CO_8h,0.6
4,2017-08-10,C6H6,0.4
5,2017-08-10,NO2,40.0
5,2017-08-10,O3,182.0
2,2017-08-10,SO2,2.5
2,2017-08-10,PM10,19.0
2,2017-08-10,PM25,12.0
2,2017-08-10,NO2,47.0
2,2017-08-10,O3,120.0
2,2017-08-10,C6H6,0.5
6,2017-08-10,PM10,21.0
6,2017-08-10,PM25,14.0
6,2017-08-10,NO2,50.0
6,2017-08-10,CO_8h,0.7
6,2017-08-10,C6H6,
7,2017-08-10,PM10,22.0
7,2017-08-10,NO2,46.0
7,2017-08-10,O3,120.0
8,2017-08-10,NO2,56.0
8,2017-08-10,CO_8h,0.5
8,2017-08-10,C6H6,0.5
1,2017-08-11,NO2,45.0
3,2017-08-11,NO2,54.0
3,2017-08-11,CO_8h,1.0
4,2017-08-11,NO2,67.0
4,2017-08-11,CO_8h,0.7
4,2017-08-11,C6H6,1.1
5,2017-08-11,NO2,51.0
5,2017-08-11,O3,117.0
2,2017-08-11,SO2,2.5
2,2017-08-11,PM10,19.0
2,2017-08-11,PM25,12.0
2,2017-08-11,NO2,56.0
2,2017-08-11,O3,114.0
2,2017-08-11,C6H6,0.5
6,2017-08-11,PM10,24.0
6,2017-08-11,PM25,14.0
6,2017-08-11,NO2,57.0
6,2017-08-11,CO_8h,0.8
6,2017-08-11,C6H6,
7,2017-08-11,PM10,22.0
7,2017-08-11,NO2,63.0
7,2017-08-11,O3,108.0
8,2017-08-11,NO2,59.0
8,2017-08-11,CO_8h,0.5
8,2017-08-11,C6H6,0.5
1,2017-08-21,NO2,35.0
3,2017-08-21,NO2,61.0
3,2017-08-21,CO_8h,1.0
4,2017-08-21,NO2,70.0
4,2017-08-21,CO_8h,0.6
4,2017-08-21,C6H6,0.5
5,2017-08-21,NO2,44.0
5,2017-08-21,O3,130.0
2,2017-08-21,SO2,2.5
2,2017-08-21,PM10,10.0
2,2017-08-21,PM25,7.0
2,2017-08-21,NO2,57.0
2,2017-08-21,O3,119.0
2,2017-08-21,C6H6,0.5
6,2017-08-21,PM10,9.0
